Datum export;20230126 08:55;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220803 19:00;20220803 20:00;4.8;5.2;4.6;4.2;5;5.2;4.8;6.9;7.1;4.4;4.7;6.349;1.893;4.371;4.798;6.889;-3.181;2.774;4.536;9.749;3.739;12.679;6.868;7.396;3.253;1.358;2.089;3.252;9.886;7.834;4.865;7.311;13.326;7.735
PM2.5;uur;µg/m³;20220803 20:00;20220803 21:00;5.6;4.9;5.6;4;5.1;5.6;5.6;6.4;9.1;4.3;4.9;14.296;2.24;3.228;10.709;6.229;-1.965;3.071;5.959;6.405;5.538;9.621;3.955;7.997;2.001;-0.365;2.015;3.542;12.875;9.807;3.034;5.825;9.572;6.309
PM2.5;uur;µg/m³;20220803 21:00;20220803 22:00;6.4;7.1;10.2;4.4;5.1;6.6;5.8;5.1;8.4;6.8;4.6;13.277;3.611;10.111;10.925;9.866;5.427;6.079;5.503;10.356;4.895;13.208;6.506;9.415;9.739;5.739;-2.287;6.727;10.827;11.64;0.504;5.016;8.333;6.106
PM2.5;uur;µg/m³;20220803 22:00;20220803 23:00;6.1;9.3;8.7;5;6.1;6.3;6.8;5.4;7.9;7.8;5.5;17.167;3.967;8.994;11.395;7.059;-0.924;5.512;8.661;6.691;7.726;13.041;7.718;7.349;6.384;6.527;;9.239;7.67;11.728;2.826;7.731;6.756;3.378
PM2.5;uur;µg/m³;20220803 23:00;20220804 00:00;5.7;6.9;7.5;5;6.5;19.6;7.8;7.5;7.6;5.2;5.5;14.443;31.603;4.134;10.611;7.212;3.516;5.604;11.973;7.78;11.464;8.394;7.248;7.569;4.875;7.358;-0.335;14.992;5.626;8.344;6.655;8.808;5.568;4.802
PM2.5;uur;µg/m³;20220804 00:00;20220804 01:00;5.4;5.9;6.7;4.8;6.5;22.5;6.7;7.8;7.8;5.2;4.5;17.667;7.274;6.133;10.542;7.043;9.425;7.191;11.767;7.317;9.112;11.875;5.575;10.66;8.945;4.055;4.316;8.07;8.798;8.246;5.359;4.456;12.816;7.329
PM2.5;uur;µg/m³;20220804 01:00;20220804 02:00;5.7;6;6.8;4.5;7;6.2;6.1;6.5;6;5.1;4.3;6.008;5.813;8.431;10.043;10.131;12.355;10.435;9.641;10.043;8.886;11.532;6.044;9.837;6.167;9.092;0.764;11.317;5.775;4.466;3.358;4.955;12.257;10.268
PM2.5;uur;µg/m³;20220804 02:00;20220804 03:00;5.2;6.2;6.6;4.6;6.6;6.1;5.7;5.7;7.1;5.1;4.1;13.296;9.082;7.184;;12.169;10.356;9.876;11.767;10.915;9.455;11.787;6.331;9.484;10.915;7.815;1.086;9.033;4.274;6.087;6.01;7.563;8.084;8.847
PM2.5;uur;µg/m³;20220804 03:00;20220804 04:00;4.4;6.8;7.4;5.1;6.1;6.3;5.9;4.9;5.5;5.5;4.8;15.825;4.829;6.776;11.111;8.613;5.113;7.089;8.935;5.234;8.41;8.226;6.089;16.569;7.841;9.063;3.513;11.454;6.277;11.385;4.66;6.695;10.121;11.777
PM2.5;uur;µg/m³;20220804 04:00;20220804 05:00;3.9;8.2;6;5.8;4.2;5;4.9;5.1;5.1;5.6;5.4;7.766;6.066;5.419;16.05;8.691;8.788;4.431;8.451;4.261;6.667;6.011;5.559;8.945;7.772;10.248;2.365;14.168;5.099;8.226;6.735;7.473;10.043;9.494
PM2.5;uur;µg/m³;20220804 05:00;20220804 06:00;5.3;5.2;5.4;6.2;4.9;4.9;4.8;5.9;4.4;6.2;6.9;7.366;5.798;9.17;14.041;10.307;8.514;1.556;7.008;6.22;7.706;13.375;10.944;9.876;9.19;11.846;1.473;9.68;10.317;10.013;8.635;6.99;9.268;9.641
PM2.5;uur;µg/m³;20220804 06:00;20220804 07:00;6.5;5.3;5.3;5.4;5.2;5;4.8;5.2;4.5;5.7;9.5;12.15;8.589;11.209;13.149;9.592;9.778;0.945;9.719;12.904;5.746;12.287;10.092;9.082;12.502;7.968;5.436;17.912;10.621;9.945;6.604;7.517;13.267;15.237
PM2.5;uur;µg/m³;20220804 07:00;20220804 08:00;4.6;5;4.8;4.4;5.1;4.6;4.4;4.5;4.1;4.7;7.3;10.895;8.224;6.968;13.051;7.005;13.384;1.502;6.033;6.946;4.179;7.789;7.724;9.219;7.26;4.742;5.889;14.903;14.6;14.707;8.04;5.304;12.777;14.639
PM2.5;uur;µg/m³;20220804 08:00;20220804 09:00;4.4;4.9;4.8;3.9;5.4;4.2;4;3.9;4;3.8;5.1;14.335;5.503;5.443;13.051;4.12;16.138;0.421;6.04;3.155;5.443;13.727;5.975;5.859;6.863;4.022;4.464;16.442;10.983;12.444;12.796;10.68;9.425;12.218
PM2.5;uur;µg/m³;20220804 09:00;20220804 10:00;4.6;4.9;4.5;3.7;4.1;3.8;3.7;4.1;4.1;4;4.3;13.071;5.364;9.749;10.846;5.303;9.004;-0.626;4.038;3.561;2.984;7.332;7.267;5.34;4.471;8.15;6.377;9.935;7.879;15.09;11.532;7.401;7.426;8.3
PM2.5;uur;µg/m³;20220804 10:00;20220804 11:00;3.7;3.9;4.2;3.6;3.1;3.2;3.2;4.3;4.2;3.9;4.8;9.7;5.114;10.043;8.235;9.112;7.642;1.969;2.416;3.605;1.449;11.307;3.136;3.08;2.704;5.998;4.67;6.166;11.973;14.09;9.239;3.259;10.248;8.075
PM2.5;uur;µg/m³;20220804 11:00;20220804 12:00;3.3;3.9;3.8;6.1;2.9;3;3.2;4.3;5.3;3.3;4.7;12.679;8.072;6.584;4.693;9.435;4.849;1.769;2.313;2.776;2.319;9.425;1.658;2.935;1.704;3.607;5.617;6.11;6.459;15.197;8.102;1.266;6.95;4.032
PM2.5;uur;µg/m³;20220804 12:00;20220804 13:00;3.7;3.7;3.8;3.8;3;2.9;3.2;3.8;6.2;3.9;5.3;8.167;8.301;5.439;;6.55;3.663;1.08;2.369;4.628;3.155;5.509;0.585;3.484;1.126;2.246;4.008;;;6.241;11.219;0.186;3.975;1.17
PM2.5;uur;µg/m³;20220804 13:00;20220804 14:00;3.5;3.5;3.5;4.4;3.1;2.8;3.2;4.5;6.1;4.1;4.4;6.753;12.493;5.976;;5.603;-1.686;0.887;2.091;6.908;2.508;9.847;5.417;3.575;2.913;3.335;3.488;;5.57;6.707;7.796;-0.625;1.685;2.087
PM2.5;uur;µg/m³;20220804 14:00;20220804 15:00;4.3;4.3;3.7;3.3;4;3.4;4.2;5.1;5.5;3.4;3.8;7.675;6.306;10.356;;;10.68;1.434;4.425;8.065;4.129;11.15;3.872;1.99;0.997;0.776;5.3;8.749;3.825;4.822;6.196;2.438;0.155;0.864
PM2.5;uur;µg/m³;20220804 15:00;20220804 16:00;4.6;5.3;4.3;3.4;4.5;4;4.3;4.9;5;3.8;2.9;7.219;8.71;5.587;6.484;;2.408;0.421;4.983;8.327;5.273;7.895;3.961;1.617;-0.691;-1.448;4.694;7.63;5.259;7.185;5.329;2.368;1.9;4.266
PM2.5;uur;µg/m³;20220804 16:00;20220804 17:00;4.6;4.5;4.5;4.2;4.2;4.1;4.4;5;4.8;4;5.1;5.103;7.419;7.029;4.974;;4.976;3.466;4.444;5.305;5.66;4.891;4.581;3.467;-0.79;1.002;3.516;4.618;6.264;9.396;2.402;3.014;2.85;3.388
PM2.5;uur;µg/m³;20220804 17:00;20220804 18:00;4.1;4.1;4.3;3.5;3.8;3.6;4;4;7.2;3.8;5.2;5.433;10.876;7.328;3.596;7.868;-0.223;3.191;4.139;2.588;3.548;14.335;4.636;1.792;1.067;4.363;4.869;3.839;4.562;6.235;-1.938;2.986;0.617;5.259
PM2.5;uur;µg/m³;20220804 18:00;20220804 19:00;3.5;3.6;3.5;3.1;3.3;3.3;3.3;3.3;4.1;3.1;4.8;3.159;9.357;13.512;2.12;6.622;3.565;2.787;4.155;8.575;1.187;7.782;17.579;2.087;2.965;4.264;2.326;3.494;2.558;4.466;-0.159;0.826;3.744;8.759
PM2.5;uur;µg/m³;20220804 19:00;20220804 20:00;3.7;3.6;3.6;2.9;3.3;3.5;3.6;3.7;3.8;2.8;5.6;0.931;10.758;8.72;2.572;5.345;-1.599;4.241;7.495;4.32;0.542;5.985;6.598;6.125;4.254;5.926;2.205;1.849;-0.009;2.281;0.977;-1.678;4.458;4.567
PM2.5;uur;µg/m³;20220804 20:00;20220804 21:00;3.9;4;4.2;3.4;3.9;4.1;4.1;4;4.7;3.4;5;2.744;7.618;7.59;1.917;4.563;-6.341;3.067;7.277;7.476;4.396;10.65;5.452;4.665;4.552;5.328;0.271;4.404;-2.571;3.529;0.064;2.537;1.914;2.492
PM2.5;uur;µg/m³;20220804 21:00;20220804 22:00;4.5;4.4;4.9;4.1;4.9;4.8;4.8;5.2;5.3;4.2;4.8;3.171;6.117;7.812;4.802;6.458;7.808;3.365;6.046;10.68;3.06;8.857;4.78;8.403;9.2;3.345;-2.247;10.817;5.458;3.647;-1.979;3.785;0.62;4.217
PM2.5;uur;µg/m³;20220804 22:00;20220804 23:00;5.3;5.1;5.4;4.9;5.6;5.4;5.6;5.3;4.9;4.9;5.5;6.917;8.021;8.467;5.299;7.519;6.054;2.566;5.974;15.197;2.049;6.749;3.653;8.274;5.661;7.59;1.01;5.262;;4.029;-1.875;6.281;6.796;6.832
PM2.5;uur;µg/m³;20220804 23:00;20220805 00:00;5.5;5.6;6.3;6;6.1;6.1;6.4;4.5;4.2;5.9;5.2;7.463;6.07;6.098;10.092;10.513;9.023;0.634;6.289;13.335;6.496;9.004;5.195;6.654;5.478;8.886;8.697;1.225;1.864;6.434;0.484;3.434;6.293;9.729
PM2.5;uur;µg/m³;20220805 00:00;20220805 01:00;5.5;7;8.1;7.6;6;6.4;7;3.7;3.3;7.7;6.1;5.271;4.007;7.539;6.255;7.623;5.535;-0.411;6.605;9.023;6.252;6.49;12.012;5.038;4.201;13.424;6.847;4.703;2.395;4.489;3.646;4.56;4.236;5.772
PM2.5;uur;µg/m³;20220805 01:00;20220805 02:00;5.9;7.5;8.8;7.4;6.4;7.2;6.6;3.7;3.3;7.4;5.6;8.441;2.365;5.337;5.669;6.781;-0.207;2.401;7.474;7.646;6.21;8.429;5.736;5.703;3.33;8.254;5.203;9.396;1.757;7.236;2.591;3.564;3.845;1.834
PM2.5;uur;µg/m³;20220805 02:00;20220805 03:00;6.1;6.6;7.4;7.1;6.7;6.8;6.8;3.4;3.3;7.2;4.2;6.181;;6.278;6.239;8.608;6.681;0.531;6.716;4.749;4.984;7.938;-0.044;5.57;3.175;9.386;6.713;6.097;2.665;9.219;3.735;0.624;3.445;4.433
PM2.5;uur;µg/m³;20220805 03:00;20220805 04:00;5.4;4.9;5.8;5;6.6;5;6.3;3.7;2.9;5;4.3;8.562;;10.297;4.988;11.513;1.388;1.272;5.557;4.72;5.27;6.792;3.783;7.12;1.991;6.097;4.731;3.647;3.957;9.082;4.645;-0.504;4.481;6.672
PM2.5;uur;µg/m³;20220805 04:00;20220805 05:00;5.2;3.8;4.4;3.8;5.4;4.5;6.7;3.1;2.7;3.7;4;6.926;;5.487;4.875;;-1.375;4.285;4.56;4.651;3.855;6.662;6.712;5.096;1.887;6.028;4.273;1.181;5.8;8.769;2.124;2.168;3.846;6.048
PM2.5;uur;µg/m³;20220805 05:00;20220805 06:00;3.6;3.5;3.9;2.8;5.3;4.4;5.9;2.8;2.2;3;4.9;5.585;;10.64;4.865;6.062;-3.059;-0.782;8.739;2.036;2.494;5.627;7.421;4.861;2.246;4.563;4.953;4.505;6.682;6.471;3.093;3.883;5.723;3.039
PM2.5;uur;µg/m³;20220805 06:00;20220805 07:00;3.2;3.2;3.9;2.6;4.1;3.4;5.1;2.4;1.8;2.6;7;4.609;;11.042;2.108;4.614;-0.932;;5.293;7.551;4.706;7.557;4.569;2.385;5.115;4.319;0.682;4.632;7.045;4.773;2.78;1.778;6.034;3.884
PM2.5;uur;µg/m³;20220805 07:00;20220805 08:00;2.6;2.6;2.8;2.3;2.8;2.6;2.8;1.7;1.7;2.3;4.5;6.761;;9.278;2.496;6.997;3.496;0.234;1.703;16.854;5.024;6.737;6.82;0.719;2.655;4.637;1.954;3.175;3.402;4.842;3.109;0.163;4.626;4.693
PM2.5;uur;µg/m³;20220805 08:00;20220805 09:00;1.8;1.9;2;1.9;2;2;1.8;1.7;1.7;1.8;4;9.347;;7.381;6.309;6.84;-0.038;3.286;1.801;7.055;6.393;4.408;2.76;2.299;2.12;3.433;8.406;2.515;-1.229;4.297;3.776;-0.405;6.134;3.876
PM2.5;uur;µg/m³;20220805 09:00;20220805 10:00;2.3;2.3;2;1.8;2;2;2.9;1.8;1.7;1.9;2.7;8.312;;4.763;6.796;6.034;3.202;-3.797;1.765;3.104;3.009;4.342;-1.226;3.749;3.291;3.694;8.965;1.532;-3.354;3.655;2.521;-1.317;8.63;1.048
PM2.5;uur;µg/m³;20220805 10:00;20220805 11:00;1.9;2.8;1.8;1.6;2.1;1.9;2.3;1.5;1.2;2.1;2.3;6.247;;3.395;3.344;5.677;5.593;;1.991;-1.394;-0.137;4.161;-0.693;2.144;5.654;4.638;5.934;-0.365;4.661;6.736;3.139;-1.542;4.101;-1.383
PM2.5;uur;µg/m³;20220805 11:00;20220805 12:00;1.7;2.4;1.7;1.3;2.3;1.5;1.2;1.3;1.1;1.2;2.1;4.575;;7.511;1.32;4.452;1.179;-0.675;1.588;0.428;2.974;4.686;-0.534;-0.812;3.845;2.994;1.31;0.297;4.323;4.461;4.015;-0.59;2.047;2.483
PM2.5;uur;µg/m³;20220805 12:00;20220805 13:00;1.4;3;1.6;1.2;3;1.4;1.4;1.1;1;1.2;1.7;5.732;;7.026;1.113;4.03;1.837;9.308;3.072;3.043;1.846;5.118;3.032;3.028;0.318;4.172;2.167;2.421;-0.108;2.684;0.667;3.436;0.896;2.637
PM2.5;uur;µg/m³;20220805 13:00;20220805 14:00;1.6;2.4;1.6;1.4;4.1;1.3;1.3;1;1.2;1.3;1.7;4.081;;7.475;0.59;5.948;0.622;9.621;2.613;3.946;0.294;9.876;1.767;3.445;1.538;3.408;2.615;-0.144;7.297;4.35;-0.12;4.431;-0.472;1.258
PM2.5;uur;µg/m³;20220805 14:00;20220805 15:00;1.7;3.4;1.8;1.3;3.8;1.6;2;1.6;3.1;1.3;2.3;3.256;;6.84;8.106;5.348;10.542;5.581;2.221;4.998;-0.031;7.163;0.458;11.101;2.257;1.059;4.753;0.165;4.571;3.178;1.424;3.253;-0.618;-1.961
PM2.5;uur;µg/m³;20220805 15:00;20220805 16:00;2.3;3.5;2.2;1.9;2.5;2.1;2.2;2.1;4.3;1.9;2.7;3.233;;3.142;6.341;2.797;0.458;3.584;2.417;10.052;2.317;4.128;1.943;5.799;2.337;2.369;3.409;3.312;0.208;2.299;0.719;1.616;1.107;1.145
PM2.5;uur;µg/m³;20220805 16:00;20220805 17:00;3.5;3;2.9;2.2;3.4;2.7;3.2;4;4.1;2.3;3.9;2.073;;1.258;3.717;2.223;-0.17;1.613;2.584;5.427;4.701;6.688;1.899;4.742;3.783;3.69;1.341;3.203;5.527;1.918;-0.976;-0.542;4.953;2.938
PM2.5;uur;µg/m³;20220805 17:00;20220805 18:00;3.7;3.4;3.5;3;3.4;3.2;3.2;3.6;3.8;3.3;3.5;2.609;;2.152;11.483;4.035;1.287;-0.972;5.261;3.588;0.526;7.812;1.225;4.741;4.917;6.783;1.719;2.968;8.827;1.367;-1.19;0.149;2.939;1.571
PM2.5;uur;µg/m³;20220805 18:00;20220805 19:00;3.4;3.3;3.3;2.8;3;3.4;3.2;2.9;2.9;2.9;3.4;1.298;;1.144;4.617;1.971;3.575;;3.514;7.491;0.79;5.655;3.365;3.338;4.975;5.78;3.33;3.797;5.432;2.2;-0.268;2.412;3.8;0.719
PM2.5;uur;µg/m³;20220805 19:00;20220805 20:00;2.9;2.9;3.5;2.4;2.9;3.4;3.1;2.4;2.8;2.8;2.2;2.379;;0.551;0.36;-0.101;3.731;;2.127;9.053;4.245;5.826;3.619;5.296;2.521;5.758;2.788;1.815;2.042;7.425;1.43;0.101;4.861;
PM2.5;uur;µg/m³;20220805 20:00;20220805 21:00;2.9;3.2;3.5;2.5;3.3;3.6;3.1;2.6;2.6;2.7;5.7;6.305;;-2.925;-0.135;2.531;2.781;0.249;5.181;8.008;2.442;9.66;5.096;5.412;-2.858;6.065;1.716;2.175;2.295;4.418;-3.126;2.748;3.297;
PM2.5;uur;µg/m³;20220805 21:00;20220805 22:00;3.2;3.2;3.3;2.7;2.9;3.5;3.4;3;2.5;2.8;11.1;7.162;-0.984;-1.909;-4.134;6.495;6.24;2.392;4.211;8.16;4.39;7.99;2.868;4.295;-4.263;5.807;2.648;4.89;4.747;0.664;;4.085;0.726;1.672
PM2.5;uur;µg/m³;20220805 22:00;20220805 23:00;3.2;3.1;3.4;2.7;3;3.5;3.3;2.8;2.3;2.8;3.1;9.611;-4.221;-0.292;-1.461;6.435;7.063;3.85;3.465;7.265;6.287;9.141;4.918;9.033;-0.989;9.023;3.296;1.442;9.298;6.891;1.606;3.867;2.996;10.062
PM2.5;uur;µg/m³;20220805 23:00;20220806 00:00;3.2;3;3.2;2.9;4.7;3.9;3.7;2.2;2;2.7;6.3;7.243;4.016;2.569;0.307;5.396;6.289;2.275;3.741;7.395;9.337;8.271;3.116;8.739;3.774;7.244;3.24;-4.348;6.707;7.663;3.422;4.953;3.327;5.816
PM2.5;uur;µg/m³;20220806 00:00;20220806 01:00;2.8;2.7;2.9;2.4;4.5;4.1;4.4;2.4;2.1;2.8;3.1;8.213;6.68;1.885;0.264;6.467;6.338;0.187;6.544;8.439;6.158;7.377;1.179;8.798;5.883;5.473;3.064;-0.684;3.957;6.241;-0.45;3.786;5.485;4.555
PM2.5;uur;µg/m³;20220806 01:00;20220806 02:00;2.2;2.6;2.5;2.4;10.1;4.6;3.9;1.9;1.9;3.1;3.5;7.405;4.599;0.939;6.079;10.297;9.366;0.546;4.498;6.155;5.711;6.052;0.45;6.206;9.004;1.985;3.463;5.308;9.425;4.536;-2.119;4.359;4.462;2.806
PM2.5;uur;µg/m³;20220806 02:00;20220806 03:00;2.2;3.8;3.4;2.8;6.5;4.1;2.7;1.5;1.5;3.3;3.7;8.729;3.242;1.156;5.801;7.683;0.874;1.847;5.21;4.12;5.997;11.013;1.811;5.684;4.854;0.663;9.925;4.553;5.243;4.941;2.143;3.125;4.486;4.032
PM2.5;uur;µg/m³;20220806 03:00;20220806 04:00;2.1;3.4;3.7;3;2.8;3.8;2.7;1.3;1.2;3.1;3.5;7.418;4.995;4.686;5.752;4.949;6.446;1.928;3.666;5.596;7.49;6.598;3.058;4.961;2.847;12.767;5.608;3.639;5.438;6.459;3.353;-0.032;4.302;5.554
PM2.5;uur;µg/m³;20220806 04:00;20220806 05:00;1.8;3.6;3.5;2.8;2.3;4.1;2.5;1.1;1.2;2.5;4.3;12.042;5.02;5.765;8.729;7.627;7.759;-0.877;0.763;4.367;5.423;2.698;1.781;6.396;5.904;8.44;2.515;7.548;9.18;4.234;1.664;-1.515;5.568;8.005
PM2.5;uur;µg/m³;20220806 05:00;20220806 06:00;1.9;3.4;2.9;2.7;2.1;2.8;1.6;1.2;1.3;2.4;4.5;9.631;5.366;3.423;8.167;9.102;7.661;-2.158;-0.369;6.329;6.732;5.083;1.98;4.87;3.483;3.416;2.921;8.925;7.46;4.421;4.311;0.508;4.654;5.872
PM2.5;uur;µg/m³;20220806 06:00;20220806 07:00;1.7;1.8;1.7;2.7;2;2.3;1.3;1.4;1.2;2.8;5;9.337;6.848;7.473;9.915;7.859;1.409;-1.292;3.241;8.974;5.108;6.69;1.316;6.551;1.017;13.796;1.112;14.825;7.416;7.581;5.447;-0.159;4.668;3.499
PM2.5;uur;µg/m³;20220806 07:00;20220806 08:00;1.3;1.2;1.4;2.4;1.5;1.4;2.3;1.3;0.8;2.5;4.2;9.964;14.805;8.296;16.422;6.088;4.956;1.521;3.812;9.161;2.135;4.785;3.799;8.778;3.786;15.305;0.396;7.929;4.827;13.081;3.272;-0.644;2.444;6.629
PM2.5;uur;µg/m³;20220806 08:00;20220806 09:00;2.3;1;1.1;1;1;1;1.1;0.8;0.7;1.1;2.5;9.317;9.67;7.684;12.757;7.483;4.8;1.719;5.832;8.461;1.892;4.916;4.663;4.896;6.41;14.492;5.803;;3.929;6.99;0.562;1.189;3.729;15.148
PM2.5;uur;µg/m³;20220806 09:00;20220806 10:00;1.8;1.3;1.3;1;0.9;1;1.1;0.6;0.7;1;1.6;4.722;4.845;13.081;11.973;4.407;2.624;0.841;6.767;6.917;5.41;5.016;2.505;2.984;5.766;3.725;4.828;10.925;3.163;4.836;1.662;0.233;5.074;8.256
PM2.5;uur;µg/m³;20220806 10:00;20220806 11:00;1;1;1;0.8;0.6;1.5;0.8;0.6;0.6;0.9;1.6;5.346;6.981;8.472;5.562;1.949;-0.058;0.76;5.337;5.624;6.724;4.068;2.993;2.443;12.463;2.769;3.345;6.766;0.522;5.479;2.097;3.092;3.007;6.197
PM2.5;uur;µg/m³;20220806 11:00;20220806 12:00;0.9;1;1.2;1.4;0.6;0.8;0.8;0.7;0.5;0.9;1.4;4.176;8.37;4.841;5.434;4.803;-1.944;3.749;2.919;2.644;7.819;7.6;4.184;2.862;11.787;2.07;1.189;4.437;2.519;14.198;0.674;1.855;2.632;7.265
PM2.5;uur;µg/m³;20220806 12:00;20220806 13:00;1.1;1.6;1.1;1.3;0.8;1;0.8;0.7;0.6;1.1;1.5;3.611;6.756;2.401;3.811;9.896;-3.062;2.548;1.933;1.47;8.173;4.736;2.226;5.981;8.681;5.201;1.11;2.188;2.955;8.955;4.549;2.392;3.279;9.445
PM2.5;uur;µg/m³;20220806 13:00;20220806 14:00;1.2;1.6;1.2;1.4;1.3;1.2;1.3;1.4;0.5;1.3;1.7;5.981;12.042;-0.212;10.768;9.739;0.01;-0.513;2.043;0.877;6.265;7.732;2.832;4.177;8.354;3.57;2.942;3.548;1.459;5.228;2.83;2.333;4.545;7
PM2.5;uur;µg/m³;20220806 14:00;20220806 15:00;1.6;1.9;1.6;1.6;1.6;1.5;1.7;1.9;0.8;1.4;1.5;9.69;6.737;1.436;7.221;6.932;0.138;-1.884;2.153;6.339;6.042;5.589;5.53;2.583;6.82;5.892;2.974;3.154;1.027;4.232;1.014;-0.009;4.09;3.711
PM2.5;uur;µg/m³;20220806 15:00;20220806 16:00;2.1;2.1;1.7;1.5;1.8;1.9;2;1.6;1.4;1.5;1.8;6.988;17.157;2.665;4.566;6.262;0.26;1.05;5.691;10.052;5.652;6.078;2.786;4.081;2.081;6.818;4.804;1.425;1.648;6.968;2.568;2.527;6.507;6.427
PM2.5;uur;µg/m³;20220806 16:00;20220806 17:00;1.5;2.5;1.9;1.8;1.7;1.7;1.9;1.8;1.5;1.7;2.1;1.377;7.947;2.663;1.816;3.797;-0.627;1.692;4.814;7.313;4.021;7.465;-0.232;4.264;2.641;5.439;8.571;1.283;2.68;4.293;2.562;7.056;4.885;3.912
PM2.5;uur;µg/m³;20220806 17:00;20220806 18:00;1.8;2.3;1.7;1.5;1.4;1.6;1.8;1.8;1.7;1.6;1.9;3.047;13.874;3.788;1.741;4.255;3.271;-0.835;2.574;6.679;2.31;5.556;1.616;2.992;1.897;3.922;6.617;6.108;5.221;3.792;3.887;3.842;4.811;-1.144
PM2.5;uur;µg/m³;20220806 18:00;20220806 19:00;1.8;2.8;1.8;1.3;1.7;1.5;2.1;2;2.1;1.4;2.1;5.022;5.82;2.287;1.892;3.406;2.634;-1.753;4.255;6.687;-1.317;7.219;3.495;5.992;7.123;3.728;3.787;5.779;2.262;4.633;0.761;2.002;4.994;-0.678
PM2.5;uur;µg/m³;20220806 19:00;20220806 20:00;2.5;2.9;2.1;1.5;2;2.1;2.5;2.4;2.5;1.6;2.4;6.081;6.649;-0.111;0.666;0.786;3.006;3.583;4.635;7.521;-0.273;5.919;2.334;4.812;5.45;3.274;1.752;3.411;3.228;6.298;-0.994;5.397;5.882;0.597
PM2.5;uur;µg/m³;20220806 20:00;20220806 21:00;2.7;2.8;2.8;2;2.6;2.8;3;2.7;2.4;2.2;2.7;4.254;7.847;-1.49;-0.866;2.696;7.495;3.735;4.39;6.133;1.852;5.382;5.248;3.836;2.919;2.235;2.829;2.112;4.404;4.838;1.552;5.976;6.778;1.024
PM2.5;uur;µg/m³;20220806 21:00;20220806 22:00;2.8;2.9;2.8;2.8;3.9;3;3.6;2.3;2.3;2.4;3;7.975;5.861;0.932;-0.707;2.296;5.535;1.232;2.971;5.869;2.495;5.728;6.435;7.04;8.613;0.343;5.174;-0.639;2.638;3.538;2.432;8.57;8.769;8.925
PM2.5;uur;µg/m³;20220806 22:00;20220806 23:00;2.5;2.7;2.5;2.7;4.9;3.1;5.4;2.7;2.6;2.9;3.3;7.57;7.894;0.719;2.015;3.822;8.024;3.172;5.459;5.511;2.113;9.788;5.661;6.104;10.67;1.365;11.885;-4.715;6.305;4.026;6.918;4.158;7.702;7.616
PM2.5;uur;µg/m³;20220806 23:00;20220807 00:00;2.8;2.7;2.4;2.8;4.9;3.9;7.2;3.5;3.5;2.7;5.4;10.16;12.738;6.597;13.424;5.357;3.908;5.817;3.712;6.543;6.824;11.16;5.738;4.91;11.366;1.099;11.865;-2.54;2.727;4.547;8.069;5.121;7.38;10.768
PM2.5;uur;µg/m³;20220807 00:00;20220807 01:00;2.8;2.7;2.8;2.8;4.2;5;9;4;3.4;3.2;5.8;9.935;6.587;8.424;5.423;2.8;9.67;6.36;5.195;6.648;11.905;8.798;2.103;4.587;7.453;11.268;7.709;4.43;8.085;2.669;6.914;3.677;8.5;18.059
PM2.5;uur;µg/m³;20220807 01:00;20220807 02:00;2.7;3.2;3.1;2.7;4;4.5;8.8;4;3.8;3.6;5.7;10.111;6.093;6.597;7.798;5.58;6.407;5.319;5.49;8.896;12.875;8.161;14.492;8.506;12.62;7.458;6.471;5.271;6.731;3.518;5.727;5.509;9.092;12.453
PM2.5;uur;µg/m³;20220807 02:00;20220807 03:00;2.1;2.9;2.9;2.6;3.9;5.1;10.9;4;4.4;3.7;5.2;14.511;13.62;4.757;6.657;5.02;5.133;7.32;5.72;7.771;8.965;5.876;6.497;7.555;6.239;5.351;6.862;5.42;5.952;10.356;6.094;6.031;6.92;8.347
PM2.5;uur;µg/m³;20220807 03:00;20220807 04:00;3.2;3.2;2.9;2.9;4.1;4.4;18.5;4.1;4.4;3.7;4.7;8.876;9.366;3.78;16.393;6.728;8.337;7.598;4.628;9.366;9.445;6.073;5.478;10.052;5.142;6.188;8.553;7.3;8.063;7.616;8.268;11.875;7.972;12.208
PM2.5;uur;µg/m³;20220807 04:00;20220807 05:00;3;3.7;3.1;3.7;5.1;4.7;14.4;4.8;3.2;4;6.1;9.504;4.833;2.549;14.119;13.267;1.87;5.553;4.859;9.21;7.488;4.508;15.305;8.886;7.014;7.514;10.611;13.061;6.044;10.758;8.3;11.16;8.456;7.046
PM2.5;uur;µg/m³;20220807 05:00;20220807 06:00;3.3;4.4;3.5;5.6;6.1;5.6;12.7;5;4.2;5.4;8.5;9.298;7.058;3.985;10.787;10.474;3.78;6.228;5.002;7.897;15.197;8.827;16.52;6.176;7.878;8.965;10.425;10.052;6.441;7.923;8.098;8.591;5.751;8.415
