Datum export;20230125 15:06;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220116 06:00;20220116 07:00;13.5;23.1;23.8;29.1;15;15.9;13.7;6;6.4;30.1;33.9;32.338;31.593;30.201;45.871;37.326;31.25;37.532;4.586;14.717;7.156;15.256;13.051;21.91;32.818;30.711;33.563;27.594;29.466;38.022;41.305;28.32;33.906;32.514;33.504
PM2.5;uur;µg/m³;20220116 07:00;20220116 08:00;7.6;8.1;8;15.9;6.6;5.5;6.3;8.4;8.4;13.8;35.8;36.414;33.553;28.555;34.2;30.995;28.643;32.377;9.357;8.808;4.848;7.862;8.729;16.971;29.466;26.683;28.045;17.001;31.573;30.926;44.362;27.163;38.1;36.248;31.436
PM2.5;uur;µg/m³;20220116 08:00;20220116 09:00;14.2;11.3;10.7;9.3;7.9;8.1;9.7;11.4;10;10.9;39;29.535;33.955;32.22;34.935;26.84;26.036;34.288;9.651;10.484;5.527;11.277;9.807;12.287;25.076;20.636;21.881;4.735;30.27;35.532;31.132;26.477;28.594;33.827;32.739
PM2.5;uur;µg/m³;20220116 09:00;20220116 10:00;30.2;28.8;27.6;27;23.7;24.5;28.7;31.8;25.2;29.7;34.7;28.672;30.995;31.436;30.456;35.091;31.75;32.22;9.69;28.32;13.855;30.799;37.463;8.418;18.912;12.404;14.257;5.482;27.771;33.504;26.301;35.042;16.854;27.879;24.194
PM2.5;uur;µg/m³;20220116 10:00;20220116 11:00;36.7;36.7;35.3;35.6;32.1;34.3;36.5;37.2;34.3;38;32.7;30.946;34.807;36.953;48.753;39.119;39.158;34.111;13.972;33.641;12.649;33.719;39.58;10.915;19.833;14.835;15.217;21.616;16.54;21.793;;33.318;10.278;17.706;18.48
PM2.5;uur;µg/m³;20220116 11:00;20220116 12:00;36;39.4;38.4;37.9;36.5;37.7;39.1;37.6;36.8;39.7;29.5;27.869;32.044;25.83;45.587;41.099;34.102;33.847;25.389;32.808;8.502;37.688;37.914;9.866;38.423;26.115;32.142;26.379;27.594;34.837;33.661;29.819;15.178;19.47;17.393
PM2.5;uur;µg/m³;20220116 12:00;20220116 13:00;26.2;32.5;31.4;33.7;27.5;30.3;27.8;22.6;11.3;34.1;35;32.877;18.304;24.096;33.886;39.825;35.738;32.23;15.54;26.771;27.761;27.487;20.627;8.07;35.542;32.681;33.906;31.367;29.731;38.806;44.303;25.037;13.11;16.256;18.108
PM2.5;uur;µg/m³;20220116 13:00;20220116 14:00;14.9;19.5;18.9;21;14.3;16;14.3;11.6;11.5;21.4;40.6;27.849;21.891;23.41;28.555;23.508;18.422;25.693;0.593;17.246;9.18;12.885;13.492;7.929;37.218;34.944;31.73;29.829;28.633;38.061;21.254;21.283;11.375;10.846;8.788
PM2.5;uur;µg/m³;20220116 14:00;20220116 15:00;24.9;25.2;24.7;25.5;21.7;22.5;25;22.8;19;27.2;36.9;25.046;20.548;18.569;26.507;29.398;26.173;23.763;9.396;26.124;9.239;25.105;26.497;10.474;27.212;27.79;21.979;13.923;37.404;32.2;33.621;26.33;12.238;10.239;10.601
PM2.5;uur;µg/m³;20220116 15:00;20220116 16:00;27.1;;28.3;31.6;23.9;27.9;25;18;13.4;33;37.5;20.068;14.139;15.482;34.435;37.434;32.004;25.242;9.719;23.665;13.159;28.084;23.429;9.141;20.146;15.697;21.861;22.881;20.509;25.076;33.886;29.074;10.337;7.483;7.213
PM2.5;uur;µg/m³;20220116 16:00;20220116 17:00;18.6;;22.7;30.1;14.2;15.4;14.8;11.4;11.2;30.9;35;21.724;14.766;17.001;32.759;42.5;31.554;28.545;9.014;13.051;14.423;17.814;11.13;11.13;26.487;15.011;22.871;22.616;22.057;18.735;29.525;32.22;8.965;13.874;9.994
PM2.5;uur;µg/m³;20220116 17:00;20220116 18:00;11.4;;13.2;19.7;11.8;11.9;12.1;11.5;12.2;21;28;25.213;20.617;16.903;37.169;37.355;28.8;30.299;12.326;11.297;8.667;14.345;13.081;8.241;14.061;14.159;22.675;15.776;22.792;25.772;16.089;31.436;11.405;12.845;7.966
PM2.5;uur;µg/m³;20220116 18:00;20220116 19:00;13.4;;13.6;14.8;12.5;13;13.1;12.4;12.7;16.7;24.8;22.949;29.28;23.576;26.526;36.307;26.056;32.798;9.592;11.807;11.081;13.198;18.431;13.335;13.169;13.806;17.412;9.866;22.361;32.289;32.122;25.184;7.184;10.111;6.845
PM2.5;uur;µg/m³;20220116 19:00;20220116 20:00;12.6;;14.3;13.7;13.2;13;13.2;13;14.4;14.9;25;31.024;18.088;24.047;36.414;27.006;24.566;31.681;9.415;13.247;8.503;14.825;15.001;11.464;10.19;13.825;17.167;8.759;18.99;31.456;34.866;24.037;5.925;9.758;8.471
PM2.5;uur;µg/m³;20220116 20:00;20220116 21:00;12.9;;13.7;13.2;13.6;13.3;13.5;12.9;13.4;15.1;21.7;28.29;17.51;21.342;33.239;31.171;25.478;36.071;9.749;12.679;7.418;16.707;15.001;9.7;10.846;13.904;16.462;8.185;15.501;34.288;39.884;24.909;3.816;7.155;12.071
PM2.5;uur;µg/m³;20220116 21:00;20220116 22:00;11.9;;12.6;13.4;11.9;13.2;12.5;11.8;11.4;15.7;30.1;31.789;21.705;22.067;35.758;22.332;19.46;31.857;6.589;8.606;7.202;16.452;10.444;7.357;12.14;11.052;12.208;15.178;16.021;23.567;24.233;16.746;2.161;4.042;5.644
PM2.5;uur;µg/m³;20220116 22:00;20220116 23:00;10.6;;11.1;12.1;10.8;11.2;11.1;11.1;11.6;12.3;30.5;28.663;23.782;21.803;32.916;21.244;14.031;37.1;5.812;5.44;7.601;13.59;10.572;3.47;7.13;13.59;11.65;12.444;12.963;25.291;18.52;12.306;1.937;3.066;8.275
PM2.5;uur;µg/m³;20220116 23:00;20220117 00:00;8.2;;9.7;9.8;8.7;9.1;9.4;8.4;7.6;10.4;28.5;25.772;24.409;20.607;27.261;11.611;7.726;40.383;3.266;9.19;6.195;12.649;9.337;3.708;6.214;9.778;14.051;7.225;8.778;25.556;12.267;13.61;6.176;3.594;5.975
PM2.5;uur;µg/m³;20220117 00:00;20220117 01:00;4.6;;4.4;4.9;3.3;3.5;3.7;4;4.3;6.2;26.2;25.919;26.575;25.948;26.516;10.474;4.672;33.386;2.842;5.529;10.905;9.219;6.618;8.599;4.734;9.278;6.615;6.545;7.59;16.177;15.687;6.092;7.506;1.667;5.906
PM2.5;uur;µg/m³;20220117 01:00;20220117 02:00;3.2;;3.6;3.3;3.6;3.6;3.8;4;5.2;3.9;22.3;25.909;23.204;19.813;18.892;8.935;6.896;35.797;24.841;2.496;7.345;8.27;7.066;6.791;6.843;7.824;13.139;3.785;6.468;-3.622;14.727;3.334;6.381;2.184;8.886
PM2.5;uur;µg/m³;20220117 02:00;20220117 03:00;4.8;;4.6;4;4;4.2;4.5;5.1;6.7;4.3;19.7;20.783;24.164;19.97;12.659;8.955;6.857;36.297;-0.458;4.7;3.906;10.435;9.18;6.883;6.93;5.632;10.621;1.776;6.378;0.282;8.729;0.372;5.792;3.716;6.938
PM2.5;uur;µg/m³;20220117 03:00;20220117 04:00;5.5;;6.9;4.6;4.9;5.2;5.9;6.4;8.3;4.5;17.5;20.529;26.85;23.968;11.081;6.771;6.785;26.722;26.271;7.162;6.728;13.081;9.67;5.045;7.539;6.163;10.895;5.085;8.994;4.298;7.116;4.337;6.052;1.744;5.573
PM2.5;uur;µg/m³;20220117 04:00;20220117 05:00;7;;8.6;4.9;6.9;6.7;6.9;8.8;10.8;5.4;15.1;15.08;26.026;20.127;8.09;4.413;4.957;16.315;5.988;11.287;6.541;13.051;9.876;3.672;5.858;5.838;12.081;5.006;5.799;2.07;8.126;4.58;8.847;3.728;5.454
PM2.5;uur;µg/m³;20220117 05:00;20220117 06:00;10.8;;11.3;7.1;8.4;9.3;10.3;11.3;12.2;8.6;15.4;11.885;24.037;18.843;4.962;7.462;2.272;17.99;4.285;10.631;8.259;10.435;10.729;10.905;5.755;7.589;10.327;4.496;3.786;7.929;8.246;5.667;5.303;4.386;5.834
PM2.5;uur;µg/m³;20220117 06:00;20220117 07:00;14.5;;14.1;11.8;11.9;11.4;12.9;14.9;17.6;13.1;17;8.886;24.194;22.244;6.086;8.088;2.178;22.812;7.361;8.205;7.493;16.344;12.542;9.817;12.659;7.96;6.969;5.532;2.965;8.527;9.523;5.651;4.352;6.543;6.082
PM2.5;uur;µg/m³;20220117 07:00;20220117 08:00;14;;23.6;15.7;15.4;15.7;15.1;12.2;10.8;16.2;17.9;8.454;31.064;21.479;4.134;10.846;4.938;21.685;7.834;13.61;8.759;15.021;18.569;7.537;14.159;13.904;10.719;10.268;4.205;7.334;9.964;2.92;4.448;6.702;10.013
PM2.5;uur;µg/m³;20220117 08:00;20220117 09:00;10.3;;19.9;12.6;10.1;10.7;9.5;9.1;9.5;13.5;15.7;14.894;28.682;20.646;11.326;13.522;7.327;19.784;5.888;7.742;7.882;9.925;14.1;6.914;11.571;10.944;14.286;14.864;8.138;10.023;15.08;5.6;5.421;6.722;7.095
PM2.5;uur;µg/m³;20220117 09:00;20220117 10:00;10.4;;9.9;9.4;9.6;9.6;10;10.3;10.7;9.3;12.9;11.63;27.741;24.135;14.443;15.57;9.092;20.274;7.953;10.425;8.847;14.903;15.776;6.241;10.435;12.747;7.837;6.49;8.916;15.442;10.199;6.631;6.426;4.52;7.054
PM2.5;uur;µg/m³;20220117 10:00;20220117 11:00;10.6;;10.7;10.7;10.2;10.3;10.8;10.4;10.5;11.3;11.4;13.228;37.042;23.233;15.854;11.865;6.963;23.88;5.773;13.12;6.016;9.464;11.023;4.568;9.739;10.219;11.405;10.601;11.424;16.981;13.492;5.45;11.336;2.07;10.513
PM2.5;uur;µg/m³;20220117 11:00;20220117 12:00;9.3;;10.2;10.1;9.4;9.4;10.2;9.6;10.3;10.9;9.5;12.904;25.948;22.969;11.954;15.776;4.417;18.647;4.28;12.081;11.444;10.562;11.473;7.936;11.15;10.464;12.806;6.351;6.949;14.903;13.247;5.445;12.081;7.827;12.189
PM2.5;uur;µg/m³;20220117 12:00;20220117 13:00;9.5;;9.5;8.9;9.2;9.1;9.8;9.9;10.6;9;8.2;13.002;19.539;19.078;6.815;12.336;4.585;17.422;7.445;12.738;11.385;9.121;10.101;7.636;11.111;10.199;10.062;8.522;4.823;9.396;14.717;7.685;13.208;10.013;13.316
PM2.5;uur;µg/m³;20220117 13:00;20220117 14:00;8.6;;8.7;8.1;8.7;8.7;9.1;9.1;10.3;8.3;7.1;11.65;20.372;19.627;9.121;9.19;11.258;14.208;8.194;8.857;14.266;11.669;6.883;6.712;10.16;11.415;12.277;7.787;6.998;13.796;12.728;7.115;15.315;11.689;15.276
PM2.5;uur;µg/m³;20220117 14:00;20220117 15:00;8.3;;8.4;8.3;8.7;8.9;8.6;8.9;10.1;8;6.5;9.337;17.422;16.05;9.347;12.326;8.424;14.992;7.816;13.659;12.757;12.826;13.424;8.661;11.062;8.759;10.934;7.549;8.585;14.894;9.66;10.405;11.179;13.149;10.513
PM2.5;uur;µg/m³;20220117 15:00;20220117 16:00;9.2;;9.5;8.4;9.1;9.8;9.1;9.1;9.7;8.6;6.1;5.528;19.362;15.648;6.485;8.143;11.072;13.737;9.582;9.513;;8.331;11.179;5.496;17.344;11.846;17.608;12.042;11.522;12.483;7.378;9.837;11.483;14.178;17.157
PM2.5;uur;µg/m³;20220117 16:00;20220117 17:00;10.7;;9.9;9.1;10.3;10.5;10.6;10.5;10.9;9.2;6.1;6.079;18.5;16.462;13.502;7.69;8.016;12.708;5.755;10.003;8.749;11.522;16.795;5.444;11.385;12.003;12.199;7.086;10.415;10.131;9.063;6.355;10.101;8.567;9.974
PM2.5;uur;µg/m³;20220117 17:00;20220117 18:00;12.4;11.7;11.3;10.1;11.2;11.6;11.8;12.2;12.4;10.3;6.5;7.88;18.97;15.57;9.533;8.053;5.53;11.709;7.898;12.767;6.884;8.386;9.886;6.786;13.13;14.355;13.923;9.004;10.689;11.101;15.305;5.994;7.294;8.325;9.827
PM2.5;uur;µg/m³;20220117 18:00;20220117 19:00;13.4;12.6;12.1;11;11.9;12.5;12.8;13.2;13;11.5;7.4;7.342;20.284;18.941;9.807;13.708;7.061;10.297;7.411;9.533;4.28;9.366;8.691;12.561;14.119;12.708;13.62;11.679;9.788;9.827;12.199;10.288;3.963;8.867;9.396
PM2.5;uur;µg/m³;20220117 19:00;20220117 20:00;15.1;13.9;13.1;11.9;13.8;14.1;13.8;13.9;14.3;14.4;9.2;7.54;15.335;14.678;9.415;9.807;4.691;10.513;6.555;10.631;4.449;10.66;10.738;7.708;15.099;11.15;14.678;8.788;12.689;19.147;8.778;6.596;2.689;5.812;6.417
PM2.5;uur;µg/m³;20220117 20:00;20220117 21:00;16.4;17.1;14.4;12.3;16.8;15.9;14.2;13.2;13.8;18.4;10.7;10.729;16.011;17.706;13.845;9.984;5.445;12.924;7.5;12.375;5.72;14.619;10.474;7.064;15.687;14.149;13.541;6.664;14.678;15.521;12.934;3.325;7.526;2.629;4.982
PM2.5;uur;µg/m³;20220117 21:00;20220117 22:00;13.9;24.3;20.2;12.9;16.9;16.1;14.6;13.5;14;15.2;13.7;8.847;15.335;11.611;14.815;16.863;14.286;12.718;9.768;9.396;3.08;11.542;12.581;5.452;10.885;11.081;11.787;6.609;10.905;9.68;10.082;8.657;7.836;5.461;5.635
PM2.5;uur;µg/m³;20220117 22:00;20220117 23:00;12.4;22.4;15.2;14.7;15.5;16;14.6;11.8;17.8;26.9;12.3;10.16;17.638;12.787;14.541;15.178;11.934;18.255;5.137;7.928;0.057;13.806;16.687;6.979;10.435;11.65;11.954;6.253;10.464;9.102;11.983;6.499;6.853;3.796;5.179
PM2.5;uur;µg/m³;20220117 23:00;20220118 00:00;11.6;22.6;13.8;13.6;14;14.6;14.2;10.7;12.6;15.5;12.8;13.414;14.404;16.138;13.286;18.265;10.131;17.02;2.368;9.66;1.155;13.1;13.904;5.132;13.433;11.13;9.268;7.638;11.738;11.679;9.778;8.72;5.109;9.484;9.327
PM2.5;uur;µg/m³;20220118 00:00;20220118 01:00;10;21.9;12.5;10.7;11.9;13.5;13;9.8;11.3;10.7;9.4;16.716;18.843;18.961;10.768;18.392;9.161;19.019;5.628;8.567;2.351;14.296;14.796;6.048;12.698;6.607;6.325;6.808;11.983;10.258;13.62;6.7;3.632;10.474;11.513
PM2.5;uur;µg/m³;20220118 01:00;20220118 02:00;9.9;13.1;11.1;9.3;5.5;10;10.4;9.3;11.8;8.6;11.1;14.707;17.677;11.738;9.278;15.256;9.435;20.156;79.074;5.611;0.718;7.889;6.725;8.141;9.954;9.847;11.405;3.157;13.541;8.157;12.316;6.796;4.189;7.208;5.403
PM2.5;uur;µg/m³;20220118 02:00;20220118 03:00;8.7;8.4;8.3;7.1;3.1;5.8;6.3;7;9.8;8.3;11.3;18.52;18.97;11.032;9.543;12.649;9.68;15.246;1.898;5.353;2.09;10.572;5.037;10.395;8.994;10.376;9.014;1.471;10.327;11.15;13.179;7.808;1.595;4.855;3.465
PM2.5;uur;µg/m³;20220118 03:00;20220118 04:00;7.5;7.8;7.1;5.8;3.1;4.6;6.1;8;5.5;6.6;10.4;15.491;13.776;14.031;19.666;13.296;6.294;25.291;26.017;7.512;2.611;6.541;6.746;7.883;11.914;6.407;12.473;1.639;5.999;12.894;17.324;5.356;2.238;5.852;5.454
PM2.5;uur;µg/m³;20220118 04:00;20220118 05:00;7;5.7;5.9;3.7;1.3;2.6;2.1;4.4;4.1;5;11.7;19.558;18.343;20.783;11.738;15.658;6.517;18.941;1.181;6.71;0.683;6.705;6.488;2.958;8.4;6.704;12.649;4.856;3.773;13.551;24.615;4.948;4.608;2.923;5.069
PM2.5;uur;µg/m³;20220118 05:00;20220118 06:00;6.4;2;1.9;3.4;1.1;1.1;0.6;1.9;3.3;2.8;10.3;13.894;16.197;23.008;13.649;11.767;7.061;21.567;0.518;5.239;-3.559;8.778;10.689;1.473;5.575;6.718;6.839;8.759;4.518;13.953;20.019;4.444;5.288;3.073;1.587
PM2.5;uur;µg/m³;20220118 06:00;20220118 07:00;5;2.2;1.5;3.4;1.8;2.1;0.6;1.3;1.9;2.4;9.2;16.687;18.863;18.216;10.072;14.11;11.297;20.744;1.884;5.491;-3.089;9.239;8.739;3.023;5.762;4.686;6.428;10.738;5.799;16.648;15.874;2.453;1.529;2.858;4.409
PM2.5;uur;µg/m³;20220118 07:00;20220118 08:00;2.6;5.6;4.8;2.7;2.6;3.5;3.2;4.2;1.4;2.3;17.1;16.501;20.705;15.962;19.098;14.502;7.17;18.51;5.006;5.377;1.747;7.938;8.358;7.298;8.036;10.552;9.631;6.384;5.114;10.366;11.268;1.716;0.934;4.642;5.557
PM2.5;uur;µg/m³;20220118 08:00;20220118 09:00;1.3;2.2;1.3;2.5;6.3;14;5.3;2;5.5;2.2;18.1;17.148;18.441;16.932;14.854;15.972;10.18;20.529;3.636;6.587;2.653;20.293;14.453;8.769;9.317;7.598;10.523;4.144;9.504;12.659;10.944;3.094;2.256;5.481;5.521
PM2.5;uur;µg/m³;20220118 09:00;20220118 10:00;1.6;3;2;2.5;4.3;5;3.1;1;3;2.3;17.2;19.97;28.584;13.923;15.511;11.513;9.072;17.638;3.872;7;0.661;9.406;10.415;6.468;8.609;6.221;8.446;5.73;6.766;7.833;13.061;1.591;2.432;5.456;6.534
PM2.5;uur;µg/m³;20220118 10:00;20220118 11:00;2.2;5.4;3.3;4.8;4.4;6.9;4.6;1;3.1;5.3;17.6;16.775;15.031;9.602;16.432;13.776;6.543;16.079;9.768;7.111;5.781;13.384;8.039;3.71;9.984;7.065;7.743;3.593;7.136;6.115;7.394;0.966;8.148;6.052;13.061
PM2.5;uur;µg/m³;20220118 11:00;20220118 12:00;2.5;5.3;3.6;7.3;3.7;5.7;4.1;2.6;3.2;7.1;20.2;19.901;20.901;12.159;13.522;10.131;5.409;27.242;5.834;5.319;9.219;8.798;9.494;4.923;8.601;7.108;6.45;2.784;3.824;7.434;7.226;1.787;6.784;5.434;8.381
PM2.5;uur;µg/m³;20220118 12:00;20220118 13:00;6.4;8.5;7.3;11.6;6.1;6.4;8.4;5.5;5;11.9;31.4;26.889;15.354;11.16;24.831;21.646;9.69;28.32;4.223;4.725;10.885;9.778;14.433;15.06;10.523;9.739;8.827;10.023;6.408;9.719;10.738;1.197;4.752;2.988;4.529
PM2.5;uur;µg/m³;20220118 13:00;20220118 14:00;14.9;12.6;11.6;17.3;11.8;11.9;14.5;11.1;6.9;19.2;31.4;18.49;17.177;12.159;15.129;21.989;16.413;23.704;6.808;6.778;16.442;10.141;12.179;14.443;15.148;14.629;15.158;11.748;6.873;10.425;11.64;2.506;4.798;1.988;4.008
PM2.5;uur;µg/m³;20220118 14:00;20220118 15:00;21.3;16.1;14.1;18.4;18.6;17.6;21.9;16.7;6.7;18.4;34.5;17.295;16.805;9.553;17.255;15.168;15.05;16.236;11.483;5.749;12.061;10.689;13.218;18.03;18.294;9.21;13.982;12.502;9.014;13.923;12.747;4.08;3.352;2.365;3.928
PM2.5;uur;µg/m³;20220118 15:00;20220118 16:00;23.8;20.5;18;22.8;25.4;25.1;27.7;18.9;10.4;23.4;23.3;17.951;12.414;10.513;15.325;17.726;11.434;11.032;15.325;10.964;14.355;16.099;15.903;13.355;21.391;12.532;17.383;10.209;15.923;22.44;16.707;6.698;3.622;1.315;9.18
PM2.5;uur;µg/m³;20220118 16:00;20220118 17:00;21.6;19.9;17.6;20.4;24.4;21.5;28;22.9;12.7;19.7;18.2;15.06;14.874;8.557;14.404;20.088;16.775;14.061;14.894;10.787;9.229;19.059;15.854;8.896;13.522;16.442;15.403;11.473;18.079;9.288;16.726;5.892;6.451;5.82;11.003
PM2.5;uur;µg/m³;20220118 17:00;20220118 18:00;18.7;21.5;18.7;18.8;25.3;23.3;27;20.2;12.9;19.2;12;13.855;15.099;10.052;18.667;15.609;13.463;18.108;11.248;9.945;6.807;20.676;25.448;9.572;20.744;19.843;21.509;16.07;18.676;16.53;15.56;6.75;5.404;12.522;10.346
PM2.5;uur;µg/m³;20220118 18:00;20220118 19:00;20.7;23.5;20.2;18.5;21.7;21.5;22.4;15.1;9;19.3;19.8;11.571;17.255;15.825;13.512;24.096;16.805;13.855;7.933;12.875;7.684;23.037;15.609;10.836;12.571;17.491;12.875;21.391;17.922;12.453;16.746;10.719;10.111;8.474;14.982
PM2.5;uur;µg/m³;20220118 19:00;20220118 20:00;18.2;24.9;20.5;19.6;15.9;18;18.1;21.2;6.8;18.3;22.1;13.561;15.707;15.942;13.139;29.848;19.911;19.451;8.014;13.041;9.562;19.186;15.717;12.12;22.4;25.723;21.46;20.499;19.774;11.601;11.679;11.444;17.628;8.657;10.964
PM2.5;uur;µg/m³;20220118 20:00;20220118 21:00;19.1;23.4;21.8;21.7;15.5;17.5;20.7;17.6;9.4;21.1;25.6;15.139;17.99;13.708;12.591;21.695;17.932;17.432;9.553;18.314;12.591;18.941;14.296;17.657;28.751;28.035;21.773;24.635;18.353;16.55;14.384;21.979;15.442;13.13;12.365
PM2.5;uur;µg/m³;20220118 21:00;20220118 22:00;20;23.3;21.4;24.7;16.9;19;18.5;9.4;8.6;26.3;17.5;12.218;17.696;16.021;13.424;22.89;16.413;26.134;10.562;23.488;12.591;23.518;17.804;16.746;28.045;17.716;26.928;26.899;21.244;17.491;22.939;14.482;18.373;11.444;11.081
PM2.5;uur;µg/m³;20220118 22:00;20220118 23:00;22.7;23.6;23.3;27.4;16.8;21.9;19;9.1;8.8;28.2;16.1;20.205;19.353;13.776;21.166;23.9;21.45;28.388;9.072;19.294;7.316;25.977;17.491;15.952;29.035;6.614;27.859;25.086;25.879;15.501;20.078;13.6;16.53;16.961;23.959
PM2.5;uur;µg/m³;20220118 23:00;20220119 00:00;22.3;27.5;27.4;27.1;11.4;13.7;11.6;7.1;8.5;28.6;21.9;18.951;17.285;5.741;13.718;24.596;16.667;28.114;12.816;20.509;5.18;16.462;11.669;22.381;27.741;14.002;16.765;18.48;33.19;15.589;25.36;8.71;10.366;14.07;17.236
PM2.5;uur;µg/m³;20220119 00:00;20220119 01:00;22.2;27.1;27;27.5;9.5;13;10.6;6.2;7.9;29.3;22.9;12.787;17.402;8.798;20.195;32.122;23.4;18.784;11.17;22.763;5.731;12.943;16.893;23.557;24.635;16.863;26.987;13.512;28.77;13.845;20.509;16.305;12.894;10.229;19.088
PM2.5;uur;µg/m³;20220119 01:00;20220119 02:00;20.3;24.2;22.6;25;9.5;11.6;11.7;6.8;7.3;28.4;22.7;11.111;16.814;14.825;13.375;30.24;23.606;17.197;10.219;19.852;5.075;14.668;8.636;16.55;24.066;11.767;22.273;15.109;24.066;6.489;20.499;15.197;12.003;10.346;18.657
PM2.5;uur;µg/m³;20220119 02:00;20220119 03:00;19.9;21.3;21.1;24.8;8.9;11;12.2;8.7;9.3;24.5;19.8;19.588;12.787;9.553;13.443;27.183;27.967;15.658;19.245;18.039;8.524;12.757;14.982;18.079;21.195;13.228;26.536;13.963;19.343;18.265;21.332;24.135;17.148;15.962;14.903
PM2.5;uur;µg/m³;20220119 03:00;20220119 04:00;22.4;24.6;24.6;24.7;13.7;21.1;22.2;18.4;12.6;25.5;21.5;19.607;16.403;7.731;17.108;21.861;21.411;23.645;13.424;22.812;10.454;17.226;19.294;18.059;22.136;13.267;16.814;15.07;17.001;18.382;21.665;20.646;18.637;15.05;17.344
PM2.5;uur;µg/m³;20220119 04:00;20220119 05:00;24.9;29.2;29.2;27.1;18.9;25.8;25.8;25.1;20.8;29.4;23.4;19.666;11.797;6.449;17.187;16.834;13.375;26.869;10.395;23.782;9.68;22.743;21.891;17.412;19.803;14.002;21.479;10.141;20.95;17.04;19.852;24.429;22.253;16.432;19.921
PM2.5;uur;µg/m³;20220119 05:00;20220119 06:00;27;30.5;30.5;28.4;26.8;28.3;29.1;26.1;21.5;30.9;26.6;18.559;10.787;7.828;20.195;22.743;16.785;23.812;21.999;33.19;11.385;31.642;26.164;20.509;19.99;15.119;23.165;9.014;11.072;12.6;16.795;10.043;23.057;14.168;20.803
PM2.5;uur;µg/m³;20220119 06:00;20220119 07:00;26.5;30.4;30.3;31;27.2;28.5;28.2;26.9;25.6;32.2;23.6;21.852;14.355;13.257;21.587;22.204;19.529;26.183;23.282;31.093;16.305;32.494;21.597;15.521;26.526;16.275;21.058;9.69;12.63;27.683;16.413;10.876;16.187;18.774;18.618
PM2.5;uur;µg/m³;20220119 07:00;20220119 08:00;26.2;29;28.9;29.2;30.2;29.5;33.4;30.6;20.9;29.8;21.6;19.852;11.65;8.16;22.92;23.812;15.335;18.745;26.291;26.046;19.284;31.318;27.055;17.814;28.045;20.382;25.713;14.884;20.578;24.978;20.362;10.288;15.854;14.355;17.206
PM2.5;uur;µg/m³;20220119 08:00;20220119 09:00;24.8;26.8;26.6;26.3;31.6;29.2;31.6;29.7;21.4;26.8;22.6;14.188;16.109;7.008;17.589;21.077;19.117;19.196;25.311;28.829;13.502;32.063;31.093;15.491;29.417;24.458;25.762;20.93;23.008;22.479;22.165;18.382;14.707;20.117;17.892
PM2.5;uur;µg/m³;20220119 09:00;20220119 10:00;26.7;28.4;28.4;26.7;29.8;27.9;29.5;29.3;14.2;27.4;22.5;16.168;12.943;8.416;19.715;23.831;20.372;16.726;18.686;31.71;14.041;27.712;33.572;25.164;29.662;26.928;28.506;22.969;31.955;23.89;20.362;19.372;21.93;18.99;23.037
PM2.5;uur;µg/m³;20220119 10:00;20220119 11:00;23.9;25.7;25.6;25.7;26.7;26.7;25.8;26.6;24.2;26.8;21.6;15.021;20.225;10.268;15.893;18.892;18.167;19.46;19.637;20.646;8.252;26.987;29.917;20.95;29.447;27.212;29.427;21.313;30.505;16.863;18.716;18.01;22.606;22.244;32.583
PM2.5;uur;µg/m³;20220119 11:00;20220119 12:00;26.5;27.7;27.6;26;27.9;27.7;29.1;28.6;14.8;27.2;22.7;18.569;19.117;10.239;20.264;26.291;13.747;12.698;14.139;26.497;;29.858;34.307;8.798;27.83;33.063;28.32;21.107;22.038;26.017;19.274;22.273;24.37;22.185;30.564
PM2.5;uur;µg/m³;20220119 12:00;20220119 13:00;27.7;28.9;28.5;27.2;28.8;29.2;28.2;29.7;5;28.4;26.3;18.186;17.451;17.745;17.716;22.038;24.498;19.166;8.254;33.847;7.03;29.741;31.093;3.914;30.221;29.319;33.563;25.517;30.142;16.432;14.825;18.52;21.92;22.587;26.869
PM2.5;uur;µg/m³;20220119 13:00;20220119 14:00;26.4;28.3;27.9;27.6;26.5;27.9;33.4;30.6;7;28.7;31.6;18.853;17.118;12.493;24.341;22.263;24.566;25.242;5.467;33.759;27.438;31.122;31.044;5.832;24.164;32.847;28.31;27.83;30.123;19.735;;18.441;17.549;24.204;30.456
PM2.5;uur;µg/m³;20220119 14:00;20220119 15:00;22.4;26.1;25.5;23.9;22.1;24.9;31.6;17.1;8.4;25;35.3;22.567;15.55;13.522;25.164;26.654;22.302;27.8;6.558;28.721;14.021;24.027;24.703;11.934;27.673;27.389;30.632;27.79;23.439;22.969;25.732;18.647;8.847;20.215;26.418
PM2.5;uur;µg/m³;20220119 15:00;20220119 16:00;43.2;19.5;19;20.4;14.1;15.3;;8.6;9.5;21.1;31.6;22.881;20.313;19.872;25.585;25.095;25.174;24.615;4.892;11.13;12.032;12.6;17.647;12.15;24.615;21.087;26.948;13.708;24.743;22.665;34.053;24.243;4.852;16.599;14.041
