Datum export;20230125 17:07;;;StationsCode;NL01485;NL01487;NL01488;NL01489;NL01491;NL01493;NL01494;NL01495;NL01496;NL01912;NL01913;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10404;NL10418;NL10444;NL10448;NL10449;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20220207 02:00;20220207 03:00;6.6;5.8;6.1;5.8;6;5.9;6;8.4;9.8;5.9;5;6.012;3.515;4.006;1.626;7.357;-1.788;4.506;6.659;6.455;7.412;8.769;5.043;8.048;6.974;6.41;2.81;4.647;7.549;3.53;7.431;1.136;9.21;3.045;2.343
PM2.5;uur;µg/m³;20220207 03:00;20220207 04:00;6.5;6;6;5.2;6;5.6;6.9;8;9.9;5.3;4.5;2.858;7.164;3.872;9.141;3.472;-0.907;-3.679;5.442;9.866;11.983;4.948;2.263;7.146;5.295;8.965;-1.737;2.469;8.152;0.011;7.031;0.766;6.465;4.8;5.931
PM2.5;uur;µg/m³;20220207 04:00;20220207 05:00;6.3;6;6.2;5.5;5.9;6;6.3;6.9;8.8;5.8;4.7;-1.418;8.457;6.57;6.526;0.695;-0.525;4.776;8.994;7.426;14.707;6.102;-1.324;8.142;3.473;7.598;5.892;3.483;6.559;10.974;7.348;1.072;6.506;1.411;12.101
PM2.5;uur;µg/m³;20220207 05:00;20220207 06:00;6.4;6.6;6.6;6.2;7.1;7;7.4;8;9.9;6;4.9;0.767;7.179;4.863;1.872;4.825;0.698;8.235;5.206;4.675;9.268;9.239;-0.774;14.404;0.127;4.383;3.972;6.369;5.037;5.385;4.46;5.491;8.827;-3.601;8.621
PM2.5;uur;µg/m³;20220207 06:00;20220207 07:00;7.8;7.9;7.9;7.3;8;8;8.2;8.9;10.8;7.3;4.8;6.01;5.433;1.497;0.622;6.387;3.407;12.385;0.943;5.099;8.498;9.298;3.621;11.552;7.476;2.707;10.631;2.617;5.856;7.99;-0.2;6.032;7.928;1.825;7.189
PM2.5;uur;µg/m³;20220207 07:00;20220207 08:00;8;8.4;8.2;7.8;8.4;8.5;8.9;8.9;10.7;7.6;4.5;3.699;10.876;5.857;2.284;9.415;4.622;11.797;-2.111;6.517;9.994;5.831;9.807;7.569;10.797;4.458;8.417;-0.281;5.813;5.828;8.243;1.964;15.217;5.101;13.894
PM2.5;uur;µg/m³;20220207 08:00;20220207 09:00;8.1;8.6;8.4;8.4;8.6;8.6;8.5;8.5;9;8.4;4.1;3.98;8.164;2.83;11.238;12.238;5.376;8.672;0.93;3.42;8.847;5.752;10.562;11.875;13.228;4.299;12.13;-1.35;6.49;7.29;11.679;-2.982;10.092;8.544;13.286
PM2.5;uur;µg/m³;20220207 09:00;20220207 10:00;7.3;9.5;8.2;8.2;8.1;8.4;8.5;7.6;9;8.2;4.1;8.527;4.92;-1.918;4.961;9.68;4.938;6.701;3.658;2.357;12.894;8.402;7.137;10.415;8.287;2.387;11.983;4.892;8.325;6.615;12.306;-1.234;11.513;12.64;16.197
PM2.5;uur;µg/m³;20220207 10:00;20220207 11:00;7;9.2;9.8;7.7;7.5;7.9;7.8;7.1;8.5;7.6;4.8;8.394;6.984;1.013;4.177;8.886;2.217;12.414;2.153;3.668;9.513;8.098;12.63;12.238;11.914;9.004;10.209;6.942;6.814;7.62;;;12.512;9.092;12.385
PM2.5;uur;µg/m³;20220207 11:00;20220207 12:00;6.5;7.9;8.3;6.7;6.6;6.9;7;6.4;6.3;6.7;4.2;7.647;7.037;4.299;7.91;7.079;2.759;8.906;5.495;4.239;12.385;9.229;12.003;11.522;7.839;7.812;10.484;8.759;7.34;9.876;3.011;6.707;9.67;10.229;8.547
PM2.5;uur;µg/m³;20220207 12:00;20220207 13:00;5.1;7.5;6.3;6.4;5.9;6.3;6.4;5.7;5.7;6.2;3.9;7.459;8.896;-0.867;11.816;3.661;5.904;5.901;4.748;4.287;10.915;6.301;10.141;;15.589;8.086;7.402;8.627;5.375;6.464;9.004;4.762;8.818;8.697;11.003
PM2.5;uur;µg/m³;20220207 13:00;20220207 14:00;4.3;6.7;6.1;4.9;5.2;5.4;5.4;4.6;4.9;4.6;3.4;12.453;5.993;1.559;8.167;6.4;3.941;16.177;3.829;3.08;9.18;6.267;7.53;;7.653;10.082;4.97;3.964;4.052;4.346;9.798;3.318;11.15;8.277;7.424
PM2.5;uur;µg/m³;20220207 14:00;20220207 15:00;4.6;6.4;5.2;4.6;4.6;5.2;5.7;4.6;5.5;4.6;2.7;11.944;2.289;3.007;7.215;6.922;2.166;10.65;8.455;5.655;6.515;5.592;6.984;;6.731;;3.981;6.745;3.259;2.612;5.884;4.161;6.704;6.057;2.207
PM2.5;uur;µg/m³;20220207 15:00;20220207 16:00;4.2;6;5.4;4.6;4.5;5;4.8;4.3;4.1;3.8;2.9;6.221;4.918;2.742;6.694;5.311;2.774;8.788;7.348;8.186;5.797;11.777;6.356;5.66;5.453;;8.401;4.891;-0.124;3.127;7.38;4.78;3.015;3.869;1.686
PM2.5;uur;µg/m³;20220207 16:00;20220207 17:00;3.5;5;4.2;3.5;4.1;4.6;4.7;4.3;3.9;3.5;3.6;6.234;6.535;2.628;2.867;8.43;3.361;6.882;1.799;5.45;8.916;10.121;4.943;15.785;6.505;11.081;7.098;1.365;-2.074;3.13;9.602;4.736;2.757;3.375;3.284
PM2.5;uur;µg/m³;20220207 17:00;20220207 18:00;4.4;5.3;4.8;4.3;4.9;4.6;4.8;5.4;4.6;4.4;4.7;8.216;8.186;3.601;4.634;6.729;3.39;5.381;0.153;2.588;8.42;6.459;5.653;8.808;7.27;5.689;9.21;-1.527;2.613;5.379;9.68;5.111;5.619;6.942;3.45
PM2.5;uur;µg/m³;20220207 18:00;20220207 19:00;5.7;6.6;6.1;5.2;5.8;6.2;6.5;6.6;6.2;5.5;6.1;5.779;6.672;3.415;2.097;9.866;5.014;9.317;2.845;6.206;10.827;15.687;8.601;5.636;8.925;7.812;8.086;-1.784;1.328;3.221;6.149;5.724;4.283;6.637;5.558
PM2.5;uur;µg/m³;20220207 19:00;20220207 20:00;6.2;7.1;6.7;5.8;6.8;7.3;7.6;6.6;9.2;6.2;7.9;17.344;9.533;4.526;4.668;10.542;3.856;8.739;7.457;8.063;9.249;13.923;9.2;7.923;8.827;7.601;7.436;0.978;-0.295;5.735;9.053;4.03;8.233;3.142;5.709
PM2.5;uur;µg/m³;20220207 20:00;20220207 21:00;6;6.5;6.3;5.6;7;6.9;8.1;6.4;9.4;5.7;8.8;6.389;7.887;4.94;9.504;11.767;7.527;15.188;8.265;9.337;7.792;11.973;10.552;6.244;13.11;7.299;9.847;2.611;4.188;4.297;7.191;5.317;7.824;1.451;5.008
PM2.5;uur;µg/m³;20220207 21:00;20220207 22:00;6.7;7.3;7;5.8;7.8;7.7;10.3;8.5;11.2;6.1;10;6.106;10.993;4.441;14.168;10.572;7.253;16.785;10.072;8.493;9.337;11.973;8.788;8.18;10.435;9.641;12.728;3.424;4.674;2.807;1.443;4.156;6.629;5.653;5.636
PM2.5;uur;µg/m³;20220207 22:00;20220207 23:00;8.7;9.2;9.1;7.9;9.2;9.6;10.1;9.8;10.6;8.2;10.7;8.916;6.762;7.792;9.474;15.717;9.327;16.03;7.429;8.778;14.982;13.316;19.725;10.121;7.917;9.357;14.492;6.133;9.945;0.133;8.916;4.416;5.933;6.312;11.591
PM2.5;uur;µg/m³;20220207 23:00;20220208 00:00;8.1;8.9;8.7;8.4;8.3;8.8;8.8;7.6;9.1;8.7;9.4;7.096;7.01;11.081;6.324;14.894;7.904;18.961;8.906;8.628;10.915;8.458;8.341;11.385;13.345;10.16;16.442;5.816;8.336;4.754;13.277;6.497;6.031;6.821;6.359
PM2.5;uur;µg/m³;20220208 00:00;20220208 01:00;7.1;7.3;7.3;7.2;7.8;7.9;8.6;7.1;9;7.3;9.2;9.308;8.778;8.113;17.471;12.649;10.768;15.011;5.014;7.812;9.798;9.131;5.966;8.401;11.728;9.915;13.914;8.71;10.229;7.393;10.062;5.917;4.663;7.834;8.103
PM2.5;uur;µg/m³;20220208 01:00;20220208 02:00;7.2;8.5;8.5;7.4;8;7.5;8.5;6.4;8.8;7.7;9;6.814;6.554;7.89;11.356;14.129;5.979;15.266;4.244;6.634;10.248;10.062;3.347;10.337;8.233;10.65;6.827;6.363;9.641;14.57;16.54;6.944;4.42;7.995;6.487
PM2.5;uur;µg/m³;20220208 02:00;20220208 03:00;6.9;7.5;7.6;7.4;7.1;6.2;7.1;5.6;10;7.8;8.7;6.67;7.573;3.488;12.003;17.442;9.562;11.003;5.151;4.66;12.022;11.66;10.944;6.623;8.181;8.165;7.356;4.004;7.309;11.15;22.214;10.964;5.248;5.924;6.878
PM2.5;uur;µg/m³;20220208 03:00;20220208 04:00;5.9;6.3;6.3;8.5;6.3;5.4;6.3;5.2;8.6;9.1;7.9;5.492;7.259;4.404;7.44;12.326;8.512;11.856;6.657;2.674;9.543;12.13;6.876;5.635;6.037;8.925;7.595;7.934;12.453;17.598;12.404;7.329;7.678;8.876;6.798
PM2.5;uur;µg/m³;20220208 04:00;20220208 05:00;5.6;5.7;5.6;6.9;6.1;5.7;6.2;5.8;7;6.8;4.7;8.016;2.061;3.739;12.297;10.033;7.485;13.933;3.539;1.9;9.445;9.406;8.72;6.337;11.258;10.827;10.082;4.92;7.663;21.832;5.665;6.958;7.694;5.678;10.18
PM2.5;uur;µg/m³;20220208 05:00;20220208 06:00;6;5.8;6;5.4;5.6;5.4;5.9;6.2;7;5.7;4.7;8.201;17.412;2.262;12.512;7.706;7.617;10.003;2.105;3.515;11.552;6.033;9.984;6.21;11.963;8.652;8.886;4.557;5.489;11.532;8.215;10.346;5.243;3.114;8.808
PM2.5;uur;µg/m³;20220208 06:00;20220208 07:00;5.5;5.7;5.9;5.6;5.1;5.4;6;6.3;6.8;5.8;4.3;6.068;5.138;3.241;6.328;10.092;5.346;12.228;6.527;6.545;12.934;7.556;8.654;3.495;10.474;8.152;7.798;5.392;10.003;10.239;24.321;10.15;4.293;4.072;8.35
PM2.5;uur;µg/m³;20220208 07:00;20220208 08:00;4.5;5.5;5.4;5.4;4.7;5.5;6.7;5.9;6.4;5.2;4;4.608;7.22;-0.744;6.443;7.217;2.73;12.64;4.843;4.057;10.062;10.072;6.309;5.229;10.64;9.886;5.978;5.553;5.833;10.003;;7.819;4.72;5.185;7.688
PM2.5;uur;µg/m³;20220208 08:00;20220208 09:00;4;4.9;4.7;4.4;4.7;4.3;5.2;5.1;5.9;4.3;4.4;4.951;5.771;-0.363;7.439;6.86;2.512;11.336;4.746;2.612;13.62;8.71;7.768;5.785;9.484;6.659;10.758;1.806;5.35;10.807;12.796;7.4;2.631;6.416;4.869
PM2.5;uur;µg/m³;20220208 09:00;20220208 10:00;3.9;;4.2;3.8;4.6;4.3;4.5;4.8;6.8;3.6;3.8;6.922;5.597;4.779;4.454;7.575;2.846;10.513;3.19;5.36;10.974;8.312;6.275;5.769;9.817;3.577;10.16;4.847;6.024;7.595;23.233;8.207;8.41;5.252;0.675
PM2.5;uur;µg/m³;20220208 10:00;20220208 11:00;3.9;;3.9;3.3;4.2;4.6;4.7;3.8;6.4;3.2;3.6;8.268;3.091;4.891;10.866;7.855;1.206;12.11;4.205;5.523;11.66;13.1;7.86;4.672;12.679;4.986;7.522;4.926;6.177;10.689;-3.969;7.49;5.216;3.951;4.656
PM2.5;uur;µg/m³;20220208 11:00;20220208 12:00;3.9;4;3.7;3.3;3.9;4.2;4.7;3.3;5.9;3.2;4.3;7.5;2.472;1.304;7.797;5.062;1.24;11.199;4.526;4.321;9.768;8.945;5.311;2.718;8.916;9.553;6.127;1.796;5.522;6.833;3.939;4.851;3.335;4.347;5.564
PM2.5;uur;µg/m³;20220208 12:00;20220208 13:00;3;3.7;3.3;3.2;3.8;4.4;4.5;3.2;5.9;3.2;4;9.376;;;4.113;5.534;1.905;11.356;3.81;2.278;6.816;7.786;5.859;5.201;4.808;7.407;10.925;5.119;3.326;5.462;5.241;4.927;5.216;7.593;5.069
PM2.5;uur;µg/m³;20220208 13:00;20220208 14:00;3;3.6;3;3.3;3.9;4.5;5.2;3.5;6.4;3;3.8;6.077;;;2.586;5.474;1.268;9.896;4.768;5.275;7.596;14.364;8.165;6.22;5.764;9.543;11.17;5.147;3.342;2.217;5.848;3.556;4.733;5.141;4.933
PM2.5;uur;µg/m³;20220208 14:00;20220208 15:00;3.3;3.6;3.3;3.6;3.7;4.7;5.5;3.7;6.6;3.1;2.9;7.386;;3.152;0.705;4.325;0.016;11.336;6.905;5.095;7.714;9.905;5.736;6.513;7.027;8.48;6.55;1.973;5.579;1.954;5.186;4.095;8.994;2.965;3.09
PM2.5;uur;µg/m³;20220208 15:00;20220208 16:00;3.2;3.6;3.2;3.9;4.4;4.2;8.4;3.5;7.4;3.4;2.1;7.214;0.109;3.418;-0.335;4.112;0.705;9.582;3.517;6.007;8.837;9.219;6.156;7.714;6.434;6.508;7.912;-2.608;2.765;6.267;5.745;2.851;5.824;3.751;0.853
PM2.5;uur;µg/m³;20220208 16:00;20220208 17:00;3;3.7;3.3;3.4;4;3.8;4.9;4;7.8;2.9;2.4;6.095;2.001;2.171;6.768;7.602;3.179;14.188;3.822;3.973;8.798;11.875;7.422;7.266;5.758;7.812;10.425;;3.916;9.847;8.778;3.734;7.467;4.11;0.798
PM2.5;uur;µg/m³;20220208 17:00;20220208 18:00;3.1;3.6;3.1;2.7;4.6;3.9;6.2;4.3;7.8;2.4;2.9;7.619;1.727;1.628;3.824;10.474;6.505;7.549;3.316;2.192;5.948;6.751;5.346;8.569;6.294;2.875;8.173;-3.656;4.886;7.6;7.555;2.627;6.143;3.794;2.875
PM2.5;uur;µg/m³;20220208 18:00;20220208 19:00;4;4.2;3.8;3;5.6;4.8;7.6;4.5;8;3;2.7;4.448;-1.095;6.016;2.286;8.729;5.295;9.21;3.412;5.851;8.778;7.337;6.869;8.415;10.121;1.29;12.542;-2.72;1.438;6.628;11.209;3.119;2.612;1.445;3.131
PM2.5;uur;µg/m³;20220208 19:00;20220208 20:00;4.5;4.5;4.3;3.6;5.8;5.3;5.8;4.8;6.4;3.7;2.9;2.187;0.116;3.792;3.858;8.788;7.297;8.297;8.984;6.895;9.072;5.108;5.697;8.235;9.729;1.36;13.081;-2.364;3.613;9.631;11.032;5.013;2.468;1.044;4.014
PM2.5;uur;µg/m³;20220208 20:00;20220208 21:00;4.1;4.3;4;3.6;5.2;5.1;5;5;7.2;3.7;2.3;2.57;4.515;4.545;5.012;11.66;6.671;9.464;11.101;8.198;5.426;6.271;6.691;6.763;10.572;1.816;10.317;2.079;2.672;10.954;11.444;2.885;1.457;4.725;8.113
PM2.5;uur;µg/m³;20220208 21:00;20220208 22:00;3.9;4.2;4;2.9;5.4;4.6;5.3;5.1;8.2;2.9;3.2;6.429;1.811;4.2;3.891;7.86;5.482;9.308;7.241;5.054;10.778;8.128;8.48;6.286;10.787;6.236;11.973;3.026;1.108;10.444;9.435;8.382;2.921;6.399;4.719
PM2.5;uur;µg/m³;20220208 22:00;20220208 23:00;3.1;3.7;3.7;3.2;5.2;3.7;6.5;4.2;7.1;3.1;3;4.896;-1.05;9.023;5.859;8.185;3.83;8.749;6.392;5.408;11.64;13.6;5.946;5.073;6.752;8.478;10.327;3.928;6.391;10.68;9.2;7.838;6.487;6.261;5.222
PM2.5;uur;µg/m³;20220208 23:00;20220209 00:00;3.5;3.4;3.4;3;3.8;3.7;4.1;4.8;5.5;3.1;4.1;7.291;2.729;5.905;6.407;10.464;1.592;8.2;6.959;5.693;9.112;9.827;5.897;4.993;9.288;8.141;8.837;4.848;3.541;6.03;13.061;6.073;8.759;5.289;9.484
PM2.5;uur;µg/m³;20220209 00:00;20220209 01:00;3;2.9;3;2.9;3.5;3.3;3.6;3.5;5;3;4.2;5.809;6.808;4.51;4.08;6.723;3.156;10.317;5.97;4.736;5.752;6.356;5.245;5.154;8.325;6.27;7.786;1.811;3.737;3.907;8.268;7.037;7.118;5.491;9.651
PM2.5;uur;µg/m³;20220209 01:00;20220209 02:00;3.7;3.7;3.7;4;3.3;3.5;3.5;3;5.1;4.2;4;3.811;6.057;10.435;1.845;8.311;4.786;9.562;7.158;2.804;9.376;2.993;8.246;7.076;10.856;6.273;5.932;-1.213;3.198;7.792;6.77;8.049;5.79;6.436;5.804
PM2.5;uur;µg/m³;20220209 02:00;20220209 03:00;3.3;3.6;3.7;4;3.3;3.7;3.3;3.4;4.6;4.2;2.9;2.825;6.791;9.768;-0.247;6.585;2.535;14.041;4.23;3.003;7.955;2.855;6.226;7.566;10.386;3.738;12.943;1.881;1.485;4.479;7.229;4.897;7.754;5.84;9.151
PM2.5;uur;µg/m³;20220209 03:00;20220209 04:00;4.7;4.4;4.4;5.8;3.7;4.5;4.1;3.8;5.3;6.1;2.6;4.625;4.564;8.174;-1.068;11.052;0.736;9.856;2.496;6.67;6.373;4.599;6.669;5.426;10.846;2.826;7.314;4.072;3.824;9.386;9.758;4.03;8.218;10.278;9.17
PM2.5;uur;µg/m³;20220209 04:00;20220209 05:00;4.1;4.1;4.1;4;3.2;4.3;3.6;3.5;4.8;4;1.1;2.383;2.988;5.767;11.307;7.771;1.515;11.072;1.729;5.588;6.748;14.492;3.612;5.819;6.663;2.911;14.786;2.599;3.573;6.232;5.66;6.898;5.1;7.491;7.144
PM2.5;uur;µg/m³;20220209 05:00;20220209 06:00;4;4;4.1;4.3;3.7;4.3;3.9;4.3;5.7;4.4;0.9;7.016;3.829;6.768;5.982;5.329;1.285;7.647;3.565;5.908;4.649;12.375;4.328;6.219;4.148;1.02;4.185;0.963;6.137;10.288;6.753;4.028;5.769;3.993;8.144
PM2.5;uur;µg/m³;20220209 06:00;20220209 07:00;3.8;3.9;3.9;4.3;4.1;4.4;3.9;4.2;5.5;4.1;3.9;5.009;3.601;6.649;0.519;6.006;1.347;9.621;3.224;3.454;5.605;7.114;5.164;6.939;8.271;3.038;6.747;1.807;4;9.131;5.703;0.996;6.546;3.481;8.296
PM2.5;uur;µg/m³;20220209 07:00;20220209 08:00;4.3;4.1;4.1;3.5;4.7;4.8;6.6;4.1;6.2;3.4;6;4.133;2.343;3.482;1.25;6.519;1.789;12.875;2.734;4.268;5.636;3.382;6.882;4.237;9.023;3.519;7.9;1.277;3.54;7.031;7.931;0.263;1.634;4.123;5.932
PM2.5;uur;µg/m³;20220209 08:00;20220209 09:00;5;5.2;5.2;5.1;5.9;5.5;15.9;5.6;6.7;5.3;6.7;5.161;4.517;2.135;13.081;9.886;3.562;13.316;2.662;6.202;6.529;1.96;7.193;7.457;7.663;;8.126;0.756;3.583;4.299;7.586;1.82;0.624;3.591;2.569
PM2.5;uur;µg/m³;20220209 09:00;20220209 10:00;5.5;6.2;5.9;6.9;6.3;5.9;6.5;6.2;7.2;7;7;9.68;7.656;5.052;6.205;9.023;3.013;13.62;1.211;5.995;7.879;15.736;8.749;4.441;5.602;;10.415;14.57;5.094;9.053;7.683;4.309;2.022;4.287;1.019
PM2.5;uur;µg/m³;20220209 10:00;20220209 11:00;6.7;7.3;7.1;8.1;7.9;7.4;8.5;7.4;9.9;8;7.5;9.455;6.866;8.847;14.276;7.386;3.14;8.471;2.733;4.82;8.72;10.787;12.101;5.545;4.491;4.103;10.072;0.431;10.258;13.061;10.219;1.471;2.748;3.356;1.004
PM2.5;uur;µg/m³;20220209 11:00;20220209 12:00;8.4;9;8.6;8.7;8.9;8.7;9.5;8.3;11.4;8.8;9.7;6.262;9.651;10.552;4.628;13.257;3.022;10.895;4.306;7.089;7.598;9.513;15.305;6.173;10.248;3.096;10.748;4.941;7.407;7.597;11.405;5.249;8.147;3.85;0.638
PM2.5;uur;µg/m³;20220209 12:00;20220209 13:00;9.8;10.5;10.1;10.4;10.3;9.8;12.1;8.5;11.3;10.5;9.4;6.042;10.64;9.749;8.044;8.71;10.846;16.128;3.522;9.415;16.618;8.036;10.699;4.838;11.856;5.873;11.17;12.718;10.944;7.636;11.042;5.74;5.307;4.267;6.05
PM2.5;uur;µg/m³;20220209 13:00;20220209 14:00;6.8;8.2;7.9;9.2;9;7.4;9.9;;10.8;9.3;9.1;5.983;7.25;5.431;8.749;10.317;9.915;8.376;10.621;6.571;17.393;8.935;6.345;3.368;15.658;9.161;11.689;14.923;10.709;11.042;13.914;3.812;3.652;1.004;3.491
PM2.5;uur;µg/m³;20220209 14:00;20220209 15:00;7.4;7.7;7.4;7.8;8.2;8.6;9;;11.5;7.7;7.8;3.107;4.824;3.065;7.51;9.072;6.972;8.319;11.385;5.076;13.179;9.553;10.846;7.317;11.072;7.973;10.64;6.492;8.295;8.886;10.768;7.997;4.586;0.565;-1.108
PM2.5;uur;µg/m³;20220209 15:00;20220209 16:00;7;7.9;7.3;7.8;7.5;8.1;8.2;7.4;10.7;7.7;7.7;2.125;3.84;5.379;4.429;10.435;3.884;6.676;6.672;5.592;12.061;10.591;7.241;6.07;10.64;6.474;11.689;5.352;9.788;14.894;9.2;4.107;5.204;2.432;2.35
PM2.5;uur;µg/m³;20220209 16:00;20220209 17:00;6.5;7.5;6.8;7.5;8;7.6;8.7;8.7;11.5;7.3;5.9;5.838;5.522;5.304;4.017;11.042;2.527;4.599;4.878;5.384;11.111;11.591;8.847;5.768;12.963;8.32;9.464;6.475;11.189;11.052;11.611;3.896;6.452;6.805;14.188
PM2.5;uur;µg/m³;20220209 17:00;20220209 18:00;7.5;8.5;7.7;6.5;8.7;9.6;9;8.7;10.6;6.6;7.5;11.121;4.934;2.282;10.866;8.61;5.897;12.659;5.233;8.123;7.084;10.915;14.168;6.097;11.219;6.206;11.905;5.718;6.623;7.975;14.345;7.572;4.242;5.536;0.64
PM2.5;uur;µg/m³;20220209 18:00;20220209 19:00;7.9;8.4;7.8;6.8;10.7;9.4;12.8;8.6;10.8;7.1;9.3;7.627;10.885;2.868;9.337;13.257;4.104;21.175;3.878;5.986;15.09;12.375;9.543;4.626;12.747;8.405;15.354;6.607;7.26;11.865;7.581;9.063;1.835;7.304;4.231
PM2.5;uur;µg/m³;20220209 19:00;20220209 20:00;8.3;9.2;8.5;7;10.4;9.3;10;8.7;10.2;7;12.8;12.561;10.738;7.884;12.816;14.139;6.78;14.061;7.983;12.64;8.004;11.718;9.651;5.483;16.099;10.562;12.914;4.623;8.916;15.393;14.619;14.707;2.432;5.446;3.558
PM2.5;uur;µg/m³;20220209 20:00;20220209 21:00;6.9;8;7.9;7.8;8.6;8.4;10.2;7.1;8.3;7.8;13.4;8.906;11.268;10.925;17.53;13.159;5.108;15.687;6.759;6.526;9.406;11.013;6.371;9.876;11.346;8.438;16.089;5.367;5.374;20.627;20.832;11.856;5.178;6.019;4.671
PM2.5;uur;µg/m³;20220209 21:00;20220209 22:00;8.2;9;8.6;9.9;9.5;12.8;10.6;8;10.3;10.3;13.3;12.483;8.72;11.101;13.473;13.688;11.738;9.592;7.689;6.282;11.336;18.882;9.161;14.511;11.013;12.934;12.914;7.389;9.807;20.499;24.4;20.734;5.927;7.964;7.361
PM2.5;uur;µg/m³;20220209 22:00;20220209 23:00;12.1;12.5;12.3;11.9;11.3;12.7;12.2;11.4;13;12.1;10.5;9.151;16.001;13.923;8.955;15.825;12.953;11.758;5.272;10.582;6.957;19.676;11.64;7.929;10.993;14.325;16.746;6.473;16.785;22.538;19.637;6.605;4.446;11.64;8.867
PM2.5;uur;µg/m³;20220209 23:00;20220210 00:00;11.3;13.4;13.2;14.1;11.4;12.8;11.9;15.5;14.1;14.4;10.2;11.346;17.853;12.836;20.94;22.008;10.327;10.866;8.617;12.15;14.717;15.178;12.453;5.604;18.333;11.905;14.58;9.602;16.54;20.382;26.722;8.925;9.494;13.12;6.93
PM2.5;uur;µg/m³;20220210 00:00;20220210 01:00;11.3;11.7;11.4;11;12.5;11;13.3;16;15.4;11.3;10.3;10.523;13.727;19.921;10.542;18.108;12.277;14.786;10.778;12.346;18.539;14.864;13.228;4.496;21.009;18.245;21.117;11.13;16.765;19.157;21.969;24.752;6.434;6.724;4.89
PM2.5;uur;µg/m³;20220210 01:00;20220210 02:00;14.6;14.6;14.6;13.4;17.2;15.3;17.3;18.3;18.9;13.9;14.3;12.032;16.148;10.376;9.004;20.578;15.05;10.248;11.385;12.659;16.226;16.54;20.774;2.881;20.362;17.059;22.616;15.237;24.39;18.147;19.686;13.041;3.354;3.79;8.522
PM2.5;uur;µg/m³;20220210 02:00;20220210 03:00;15.7;16.1;16.4;14.1;18.5;16.2;19.3;17.2;20.1;14.6;14.6;18.235;7.265;10.17;14.355;20.088;13.375;19.627;14.619;18.431;11.856;21.871;23.929;1.423;18.039;15.364;23.488;16.932;21.567;18.088;14.717;11.493;3.228;1.724;6.507
PM2.5;uur;µg/m³;20220210 03:00;20220210 04:00;15.1;17;17.2;14.4;18.6;15.9;17.7;18.1;19;14.5;10.7;15.55;14.502;9.504;19.294;14.355;11.748;19.98;14.776;14.962;8.363;15.286;15.57;0.47;24.939;19.157;18.441;9.033;13.002;6.633;12.493;17.53;2.144;2.147;4.301
PM2.5;uur;µg/m³;20220210 04:00;20220210 05:00;16.2;17.6;17.7;15;18.7;16.9;18.3;19.6;19.7;15.4;12.3;17.726;10.856;6.418;19.872;19.225;10.827;17.491;10.415;18.079;5.54;18.921;19.264;1.252;20.872;21.126;22.469;13.972;19.725;5.536;24.762;10.993;2.157;1.508;5.174
PM2.5;uur;µg/m³;20220210 05:00;20220210 06:00;22.4;22.3;22.5;20.3;19.9;23.2;20.4;18;10.3;20.7;13.5;21.136;6.424;5.861;22.763;10.993;8.073;21.626;2.632;19.313;-0.157;19.284;21.793;2.743;23.096;21.411;24.586;16.922;18.275;18.079;16.667;8.694;5.364;-0.592;6.041
PM2.5;uur;µg/m³;20220210 06:00;20220210 07:00;19.1;21.2;20.1;22.5;13.8;17.1;14.7;4.2;1.9;22.2;16.3;21.518;14.139;11.003;21.068;13.1;16.011;27.114;-4.347;16.53;-4.258;12.071;3.576;3.674;17.373;3.528;29.025;16.119;13.482;20.137;20.852;10.993;4.053;3.419;5.011
PM2.5;uur;µg/m³;20220210 07:00;20220210 08:00;3.9;4.9;3.8;8.9;1.8;2.2;2.4;2.2;2.7;8.6;15.4;22.714;9.856;8.168;21.773;28.604;17.785;21.264;-2.052;-1.818;4.626;7.764;1.283;4.14;2.975;-0.194;6.918;1.985;11.346;17.579;14.119;11.777;2.471;7.26;6.635
PM2.5;uur;µg/m³;20220210 08:00;20220210 09:00;3.4;3.2;2.7;2.8;2.9;3.7;3.3;3.3;3.4;2.8;11.6;23.331;15.364;11.424;25.556;18.088;12.561;23.204;-0.93;0.844;4.15;5.757;-0.578;;9.357;-1.948;5.162;1.815;6.782;19.196;7.376;6.221;3.273;6.348;6.376
PM2.5;uur;µg/m³;20220210 09:00;20220210 10:00;4.2;4.1;3.6;3.3;3.7;4.3;4.1;3.8;3.8;3.7;2.6;29.28;17.334;10.925;34.239;8.769;9.768;21.538;-1.297;2.488;0.292;4.953;-0.175;;9.288;0.287;10.229;0.791;7.106;9.905;10.18;2.551;1.443;6.441;6.667
PM2.5;uur;µg/m³;20220210 10:00;20220210 11:00;4.3;5.3;4.8;3.7;5;5;4.7;4;3.5;4;7.1;23.968;19.039;12.061;7.631;5.707;4.45;21.92;-0.408;6.026;4.569;-1.244;3.614;;8.389;2.245;8.425;1.05;5.446;4.256;11.944;-1.943;3.358;6.956;7.366
